Unnamed: 0,text,Authority Bias,Survivorship Bias,Pessimism Bias,Zero-Risk Bias,Hyperbolic Discounting,Identifiable Victim Effect,Appeal to Novelty,Urgency Effect,Curiosity,Conformity,text_translated,Language,Body,LLM Raw Response,LLM Parse Error,LLM Authority Bias,LLM Survivorship Bias,LLM Pessimism Bias,LLM Zero-Risk Bias,LLM Hyperbolic Discounting,LLM Identifiable Victim Effect,LLM Appeal to Novelty,LLM Urgency Effect,LLM Curiosity,LLM Conformity,LLM Blocked,LLM Block Reason,source_id,Human Authority Bias,Human Survivorship Bias,Human Pessimism Bias,Human Zero-Risk Bias,Human Hyperbolic Discounting,Human Identifiable Victim Effect,Human Appeal to Novelty,Human Urgency Effect,Human Curiosity,Human Conformity
10,39. 我们是最早为美国公民提供安全且负担得起的药物的互联网化学家之一。值得信赖的在线健康商店，可在线购买药物。在这里！entlassene fBftpusers感叹escucharon exegetical eriophorum面部植物类表皮脂肪酸乙烯expropriate erubescent,0,0,0,1,0,0,0,0,0,0,39. We were one of the first Internet chemists to provide safe and affordable medicines to American citizens. A trustworthy online health store where you can buy medicines online. Here it is! entlassene fBftpusers lamented escucharon exegetical eriophorum facial plant epidermal fatty acid ethylene exclusive erobic,Chinese,39. 我们是最早为美国公民提供安全且负担得起的药物的互联网化学家之一。值得信赖的在线健康商店，可在线购买药物。在这里！entlassene fBftpusers感叹escucharon exegetical eriophorum面部植物类表皮脂肪酸乙烯expropriate erubescent,"```json
{
    ""Authority Bias"": 0.5,
    ""Survivorship Bias"": 0.0,
    ""Pessimism Bias"": 0.0,
    ""Zero-Risk Bias"": 0.1,
    ""Hyperbolic Discounting"": 0.7,
    ""Identifiable Victim Effect"": 0.0,
    ""Appeal to Novelty"": 0.6,
    ""Urgency Effect"": 0.0,
    ""Curiosity"": 0.1,
    ""Conformity"": 0.0
}
```",,0.5,0.0,0.0,0.1,0.7,0.0,0.6,0.0,0.1,0.0,,,10,0,0,0,1,0,0,0,0,0,0
10,39. 我们是最早为美国公民提供安全且负担得起的药物的互联网化学家之一。值得信赖的在线健康商店，可在线购买药物。在这里！entlassene fBftpusers感叹escucharon exegetical eriophorum面部植物类表皮脂肪酸乙烯expropriate erubescent,0,0,0,1,0,0,0,0,0,0,39. We were one of the first Internet chemists to provide safe and affordable medicines to American citizens. A trustworthy online health store where you can buy medicines online. Here it is! entlassene fBftpusers lamented escucharon exegetical eriophorum facial plant epidermal fatty acid ethylene exclusive erobic,English,39. We were one of the first Internet chemists to provide safe and affordable medicines to American citizens. A trustworthy online health store where you can buy medicines online. Here it is! entlassene fBftpusers lamented escucharon exegetical eriophorum facial plant epidermal fatty acid ethylene exclusive erobic,"```json
{
  ""Authority Bias"": 0.6,
  ""Survivorship Bias"": 0.0,
  ""Pessimism Bias"": 0.0,
  ""Zero-Risk Bias"": 0.2,
  ""Hyperbolic Discounting"": 0.7,
  ""Identifiable Victim Effect"": 0.0,
  ""Appeal to Novelty"": 0.0,
  ""Urgency Effect"": 0.0,
  ""Curiosity"": 0.1,
  ""Conformity"": 0.0
}
```",,0.6,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.1,0.0,,,10,0,0,0,1,0,0,0,0,0,0
11,42. 毒品领域的终极便利店，只需单击鼠标即可到达！从数千个预设中进行选择。药物将直接送到您家门口。- V & C、电车、Som均可用-快递   - 通过信用卡安全结账-订购数量不受限制-无需医生就诊-所有订单均在内部填写并直接发货给您今天就为您所需的药物支付一分钱。点击此处：www.outgoeffmedical.com,0,0,0,1,0,0,0,0,1,1,"42. The ultimate convenience store in the drug world, just a click away! Choose from thousands of presets. Medicines will be delivered directly to your doorstep. - V & C, tram, Som are all available-Express delivery   - Checkout securely with a credit card-unlimited quantities ordered-no doctor's visit is required-all orders are filled internally and shipped directly to you pay a penny for the medication you need today. Click here: www.outgoeffmedical.com",Chinese,42. 毒品领域的终极便利店，只需单击鼠标即可到达！从数千个预设中进行选择。药物将直接送到您家门口。- V & C、电车、Som均可用-快递   - 通过信用卡安全结账-订购数量不受限制-无需医生就诊-所有订单均在内部填写并直接发货给您今天就为您所需的药物支付一分钱。点击此处：www.outgoeffmedical.com,"```json
{
  ""Authority Bias"": 0.1,
  ""Survivorship Bias"": 0.0,
  ""Pessimism Bias"": 0.0,
  ""Zero-Risk Bias"": 0.8,
  ""Hyperbolic Discounting"": 0.9,
  ""Identifiable Victim Effect"": 0.0,
  ""Appeal to Novelty"": 0.1,
  ""Urgency Effect"": 0.2,
  ""Curiosity Bias"": 0.3,
  ""Conformity Bias"": 0.0
}
```",,0.1,0.0,0.0,0.8,0.9,0.0,0.1,0.2,,,,,11,0,0,0,1,0,0,0,0,1,1
11,42. 毒品领域的终极便利店，只需单击鼠标即可到达！从数千个预设中进行选择。药物将直接送到您家门口。- V & C、电车、Som均可用-快递   - 通过信用卡安全结账-订购数量不受限制-无需医生就诊-所有订单均在内部填写并直接发货给您今天就为您所需的药物支付一分钱。点击此处：www.outgoeffmedical.com,0,0,0,1,0,0,0,0,1,1,"42. The ultimate convenience store in the drug world, just a click away! Choose from thousands of presets. Medicines will be delivered directly to your doorstep. - V & C, tram, Som are all available-Express delivery   - Checkout securely with a credit card-unlimited quantities ordered-no doctor's visit is required-all orders are filled internally and shipped directly to you pay a penny for the medication you need today. Click here: www.outgoeffmedical.com",English,"42. The ultimate convenience store in the drug world, just a click away! Choose from thousands of presets. Medicines will be delivered directly to your doorstep. - V & C, tram, Som are all available-Express delivery   - Checkout securely with a credit card-unlimited quantities ordered-no doctor's visit is required-all orders are filled internally and shipped directly to you pay a penny for the medication you need today. Click here: www.outgoeffmedical.com","```json
{
    ""Authority Bias"": 0.0,
    ""Survivorship Bias"": 0.0,
    ""Pessimism Bias"": 0.0,
    ""Zero-Risk Bias"": 0.3,
    ""Hyperbolic Discounting"": 0.9,
    ""Identifiable Victim Effect"": 0.0,
    ""Appeal to Novelty"": 0.1,
    ""Urgency Effect"": 0.0,
    ""Curiosity bias"": 0.1,
    ""Conformity bias"": 0.0
}
```",,0.0,0.0,0.0,0.3,0.9,0.0,0.1,0.0,,,,,11,0,0,0,1,0,0,0,0,1,1
12,51. 仅以一小部分的价格购买劳力士仿制品！如果您购买2块或以上手表，您可以获得15%的保险！戴着这款手表去参加鸡尾酒会，一定要引起人们的注意。你将拥有所有的课程，并且仍然拥有所有的钱。来仿制手表店吧！,0,0,0,0,1,0,0,0,0,0,"51. Buy Rolex knockoffs for a fraction of the price! If you buy 2 or more watches, you can get 15% insurance! Wearing this watch to a cocktail party must attract people's attention. You will have all the courses and still have all the money. Come to the imitation watch shop!",Chinese,51. 仅以一小部分的价格购买劳力士仿制品！如果您购买2块或以上手表，您可以获得15%的保险！戴着这款手表去参加鸡尾酒会，一定要引起人们的注意。你将拥有所有的课程，并且仍然拥有所有的钱。来仿制手表店吧！,"```json
{
    ""Authority Bias"": 0.1,
    ""Survivorship Bias"": 0.0,
    ""Pessimism Bias"": 0.0,
    ""Zero-Risk Bias"": 0.0,
    ""Hyperbolic Discounting"": 0.9,
    ""Identifiable Victim Effect"": 0.0,
    ""Appeal to Novelty"": 0.0,
    ""Urgency Effect"": 0.0,
    ""Curiosity bias"": 0.1,
    ""Conformity bias"": 0.1
}
```",,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,,,,,12,0,0,0,0,1,0,0,0,0,0
12,51. 仅以一小部分的价格购买劳力士仿制品！如果您购买2块或以上手表，您可以获得15%的保险！戴着这款手表去参加鸡尾酒会，一定要引起人们的注意。你将拥有所有的课程，并且仍然拥有所有的钱。来仿制手表店吧！,0,0,0,0,1,0,0,0,0,0,"51. Buy Rolex knockoffs for a fraction of the price! If you buy 2 or more watches, you can get 15% insurance! Wearing this watch to a cocktail party must attract people's attention. You will have all the courses and still have all the money. Come to the imitation watch shop!",English,"51. Buy Rolex knockoffs for a fraction of the price! If you buy 2 or more watches, you can get 15% insurance! Wearing this watch to a cocktail party must attract people's attention. You will have all the courses and still have all the money. Come to the imitation watch shop!","```json
{
  ""Authority Bias"": 0.3,
  ""Survivorship Bias"": 0.0,
  ""Pessimism Bias"": 0.0,
  ""Zero-Risk Bias"": 0.2,
  ""Hyperbolic Discounting"": 0.8,
  ""Identifiable Victim Effect"": 0.0,
  ""Appeal to Novelty"": 0.1,
  ""Urgency Effect"": 0.0,
  ""Curiosity"": 0.0,
  ""Conformity"": 0.0
}
```",,0.3,0.0,0.0,0.2,0.8,0.0,0.1,0.0,0.0,0.0,,,12,0,0,0,0,1,0,0,0,0,0
13,60. 免费视频裸体Anjelina Jolie关于此邮件：您收到此电子邮件是因为您订阅了MSN精选优惠。微软尊重您的隐私。如果您不希望收到此MSN精选优惠电子邮件，请单击下面的“取消订阅”链接。这不会取消您订阅可能出现在MSN功能优惠中的第三方广告商的电子邮件通信。这不构成MSN的报价。MSN对广告商的内容以及广告的任何商品或服务不承担任何责任。价格和商品供应可能会更改，恕不另行通知。2008年微软|退订|更多时事通讯|PrivacyMicrosoft Corporation，One Microsoft Way，Redmond，WA 98052,1,0,0,0,1,0,0,0,1,1,"60. Free video Nude Anjelina Jolie About this email: You received this email because you subscribed to MSN Select Offers. Microsoft respects your privacy. If you do not want to receive this MSN Featured Offer email, please click the ""Unsubscribe"" link below. This will not cancel your subscription to email communications from third-party advertisers that may appear in MSN feature offers. This does not constitute an offer from MSN. MSN assumes no responsibility for the advertiser's content or any goods or services advertised. Prices and product availability are subject to change without notice. 2008 Microsoft| unsubscribe| More newsletters| PrivacyMicrosoft Corporation，One Microsoft Way，Redmond，WA 98052",Chinese,60. 免费视频裸体Anjelina Jolie关于此邮件：您收到此电子邮件是因为您订阅了MSN精选优惠。微软尊重您的隐私。如果您不希望收到此MSN精选优惠电子邮件，请单击下面的“取消订阅”链接。这不会取消您订阅可能出现在MSN功能优惠中的第三方广告商的电子邮件通信。这不构成MSN的报价。MSN对广告商的内容以及广告的任何商品或服务不承担任何责任。价格和商品供应可能会更改，恕不另行通知。2008年微软|退订|更多时事通讯|PrivacyMicrosoft Corporation，One Microsoft Way，Redmond，WA 98052,"```json
{
  ""Authority Bias"": 0.7,
  ""Survivorship Bias"": 0.0,
  ""Pessimism Bias"": 0.0,
  ""Zero-Risk Bias"": 0.0,
  ""Hyperbolic Discounting"": 0.9,
  ""Identifiable Victim Effect"": 0.0,
  ""Appeal to Novelty"": 0.0,
  ""Urgency Effect"": 0.0,
  ""Curiosity"": 0.9,
  ""Conformity"": 0.0
}
```",,0.7,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,,,13,1,0,0,0,1,0,0,0,1,1
13,60. 免费视频裸体Anjelina Jolie关于此邮件：您收到此电子邮件是因为您订阅了MSN精选优惠。微软尊重您的隐私。如果您不希望收到此MSN精选优惠电子邮件，请单击下面的“取消订阅”链接。这不会取消您订阅可能出现在MSN功能优惠中的第三方广告商的电子邮件通信。这不构成MSN的报价。MSN对广告商的内容以及广告的任何商品或服务不承担任何责任。价格和商品供应可能会更改，恕不另行通知。2008年微软|退订|更多时事通讯|PrivacyMicrosoft Corporation，One Microsoft Way，Redmond，WA 98052,1,0,0,0,1,0,0,0,1,1,"60. Free video Nude Anjelina Jolie About this email: You received this email because you subscribed to MSN Select Offers. Microsoft respects your privacy. If you do not want to receive this MSN Featured Offer email, please click the ""Unsubscribe"" link below. This will not cancel your subscription to email communications from third-party advertisers that may appear in MSN feature offers. This does not constitute an offer from MSN. MSN assumes no responsibility for the advertiser's content or any goods or services advertised. Prices and product availability are subject to change without notice. 2008 Microsoft| unsubscribe| More newsletters| PrivacyMicrosoft Corporation，One Microsoft Way，Redmond，WA 98052",English,"60. Free video Nude Anjelina Jolie About this email: You received this email because you subscribed to MSN Select Offers. Microsoft respects your privacy. If you do not want to receive this MSN Featured Offer email, please click the ""Unsubscribe"" link below. This will not cancel your subscription to email communications from third-party advertisers that may appear in MSN feature offers. This does not constitute an offer from MSN. MSN assumes no responsibility for the advertiser's content or any goods or services advertised. Prices and product availability are subject to change without notice. 2008 Microsoft| unsubscribe| More newsletters| PrivacyMicrosoft Corporation，One Microsoft Way，Redmond，WA 98052","```json
{
  ""Authority Bias"": 0.6,
  ""Survivorship Bias"": 0.0,
  ""Pessimism Bias"": 0.0,
  ""Zero-Risk Bias"": 0.0,
  ""Hyperbolic Discounting"": 0.8,
  ""Identifiable Victim Effect"": 0.0,
  ""Appeal to Novelty"": 0.1,
  ""Urgency Effect"": 0.0,
  ""Curiosity bias"": 0.9,
  ""Conformity bias"": 0.0
}
```",,0.6,0.0,0.0,0.0,0.8,0.0,0.1,0.0,,,,,13,1,0,0,0,1,0,0,0,1,1
14,68.          你们现在可以拥有完美的亲密生活真是太好了。                                                点击这里！,0,0,0,0,0,0,0,0,1,0,68.          It's great that you can now have the perfect intimate life.                                                Click here!,Chinese,68.          你们现在可以拥有完美的亲密生活真是太好了。                                                点击这里！,"```json
{
  ""Authority Bias"": 0.0,
  ""Survivorship Bias"": 0.0,
  ""Pessimism Bias"": 0.0,
  ""Zero-Risk Bias"": 0.0,
  ""Hyperbolic Discounting"": 0.8,
  ""Identifiable Victim Effect"": 0.0,
  ""Appeal to Novelty"": 0.5,
  ""Urgency Effect"": 0.1,
  ""Curiosity"": 0.9,
  ""Conformity"": 0.0
}
```",,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.1,0.9,0.0,,,14,0,0,0,0,0,0,0,0,1,0
14,68.          你们现在可以拥有完美的亲密生活真是太好了。                                                点击这里！,0,0,0,0,0,0,0,0,1,0,68.          It's great that you can now have the perfect intimate life.                                                Click here!,English,68.          It's great that you can now have the perfect intimate life.                                                Click here!,"```json
{
  ""Authority Bias"": 0.0,
  ""Survivorship Bias"": 0.0,
  ""Pessimism Bias"": 0.0,
  ""Zero-Risk Bias"": 0.0,
  ""Hyperbolic Discounting"": 0.8,
  ""Identifiable Victim Effect"": 0.0,
  ""Appeal to Novelty"": 0.4,
  ""Urgency Effect"": 0.0,
  ""Curiosity"": 0.9,
  ""Conformity"": 0.0
}
```",,0.0,0.0,0.0,0.0,0.8,0.0,0.4,0.0,0.9,0.0,,,14,0,0,0,0,0,0,0,0,1,0
15,70. 用裤子里的新工具给女士们留下深刻的印象，当你把裤子塞得更深、更紧时，看着她们快乐地呻吟。通过这一突破，短短几周内就可以实现惊人的增长！每天只需两粒胶囊，您就可以开始享受更大、更强大的自己。http://scorewait.com/,0,0,0,0,0,0,0,0,1,0,"70. Impress the ladies with the new tool in your pants and watch them moan happily as you tuck your pants deeper and tighter. Through this breakthrough, amazing growth can be achieved in just a few weeks! With just two capsules a day, you can start enjoying your bigger and stronger self. http://scorewait.com/",Chinese,70. 用裤子里的新工具给女士们留下深刻的印象，当你把裤子塞得更深、更紧时，看着她们快乐地呻吟。通过这一突破，短短几周内就可以实现惊人的增长！每天只需两粒胶囊，您就可以开始享受更大、更强大的自己。http://scorewait.com/,"```json
{
  ""Authority Bias"": 0.0,
  ""Survivorship Bias"": 0.0,
  ""Pessimism Bias"": 0.0,
  ""Zero-Risk Bias"": 0.0,
  ""Hyperbolic Discounting"": 0.7,
  ""The Identifiable Victim Effect"": 0.0,
  ""Appeal to Novelty"": 0.8,
  ""The Urgency Effect"": 0.0,
  ""Curiosity"": 0.3,
  ""Conformity"": 0.0
}
```",,0.0,0.0,0.0,0.0,0.7,,0.8,,0.3,0.0,,,15,0,0,0,0,0,0,0,0,1,0
15,70. 用裤子里的新工具给女士们留下深刻的印象，当你把裤子塞得更深、更紧时，看着她们快乐地呻吟。通过这一突破，短短几周内就可以实现惊人的增长！每天只需两粒胶囊，您就可以开始享受更大、更强大的自己。http://scorewait.com/,0,0,0,0,0,0,0,0,1,0,"70. Impress the ladies with the new tool in your pants and watch them moan happily as you tuck your pants deeper and tighter. Through this breakthrough, amazing growth can be achieved in just a few weeks! With just two capsules a day, you can start enjoying your bigger and stronger self. http://scorewait.com/",English,"70. Impress the ladies with the new tool in your pants and watch them moan happily as you tuck your pants deeper and tighter. Through this breakthrough, amazing growth can be achieved in just a few weeks! With just two capsules a day, you can start enjoying your bigger and stronger self. http://scorewait.com/","```python
{
    ""Authority Bias bias"": 0.0,
    ""Survivorship Bias bias"": 0.0,
    ""Pessimism Bias bias"": 0.0,
    ""Zero-Risk Bias bias"": 0.0,
    ""Hyperbolic Discounting bias"": 0.8,
    ""Identifiable Victim Effect bias"": 0.0,
    ""Appeal to Novelty bias"": 0.9,
    ""Urgency Effect bias"": 0.0,
    ""Curiosity bias"": 0.2,
    ""Conformity bias"": 0.0
}
```",,,,,,,,,,,,,,15,0,0,0,0,0,0,0,0,1,0
